revenue,expenses,currentAssets,currentLiabilities,totalAssets,totalDebt,equity,cashFlow,month_ahead,future_cashFlow
33213894.81336089,28651056.799768813,14132497.952604348,12774293.199188272,30293039.238574907,17905963.264271013,12387075.974303894,4367176.204254136,6,339711.57183966786
15042964.495483523,10525019.970946448,4548898.348801837,2589040.606643761,13099440.311120292,3354201.5695379316,9745238.74158236,4416873.97486398,1,324954.507177436
15042964.495483523,10525019.970946448,4548898.348801837,2589040.606643761,13099440.311120292,3354201.5695379316,9745238.74158236,4416873.97486398,2,373848.3750705175
15042964.495483523,10525019.970946448,4548898.348801837,2589040.606643761,13099440.311120292,3354201.5695379316,9745238.74158236,4416873.97486398,3,373915.5733192868
15042964.495483523,10525019.970946448,4548898.348801837,2589040.606643761,13099440.311120292,3354201.5695379316,9745238.74158236,4416873.97486398,4,423615.2785516417
15042964.495483523,10525019.970946448,4548898.348801837,2589040.606643761,13099440.311120292,3354201.5695379316,9745238.74158236,4416873.97486398,5,403494.7966585553
15042964.495483523,10525019.970946448,4548898.348801837,2589040.606643761,13099440.311120292,3354201.5695379316,9745238.74158236,4416873.97486398,6,508119.2035196398
10669368.61261638,8020410.224348538,4674623.43702893,2568138.779524894,3165975.7565407665,783205.0721329452,2382770.6844078214,2802538.784913966,1,212216.59995950107
10669368.61261638,8020410.224348538,4674623.43702893,2568138.779524894,3165975.7565407665,783205.0721329452,2382770.6844078214,2802538.784913966,2,234123.12051762635
10669368.61261638,8020410.224348538,4674623.43702893,2568138.779524894,3165975.7565407665,783205.0721329452,2382770.6844078214,2802538.784913966,3,198911.84423477398
10669368.61261638,8020410.224348538,4674623.43702893,2568138.779524894,3165975.7565407665,783205.0721329452,2382770.6844078214,2802538.784913966,4,257859.9794395557
10669368.61261638,8020410.224348538,4674623.43702893,2568138.779524894,3165975.7565407665,783205.0721329452,2382770.6844078214,2802538.784913966,5,261282.94511913418
10669368.61261638,8020410.224348538,4674623.43702893,2568138.779524894,3165975.7565407665,783205.0721329452,2382770.6844078214,2802538.784913966,6,225084.180958763
20906250.589540545,14261504.034601178,11282209.379898451,7278305.742210045,30207092.112695348,14155619.840309044,16051472.272386303,6500754.257328653,1,568624.9074003956
20906250.589540545,14261504.034601178,11282209.379898451,7278305.742210045,30207092.112695348,14155619.840309044,16051472.272386303,6500754.257328653,2,678202.7776826826
20906250.589540545,14261504.034601178,11282209.379898451,7278305.742210045,30207092.112695348,14155619.840309044,16051472.272386303,6500754.257328653,3,536890.7926767675
20906250.589540545,14261504.034601178,11282209.379898451,7278305.742210045,30207092.112695348,14155619.840309044,16051472.272386303,6500754.257328653,4,612364.6001696273
20906250.589540545,14261504.034601178,11282209.379898451,7278305.742210045,30207092.112695348,14155619.840309044,16051472.272386303,6500754.257328653,5,600298.7090244129
20906250.589540545,14261504.034601178,11282209.379898451,7278305.742210045,30207092.112695348,14155619.840309044,16051472.272386303,6500754.257328653,6,658122.1812904312
13208005.76234565,8671557.006837888,5020508.4319585,2277229.779360654,4813800.861411216,1164263.4996986426,3649537.361712573,4660646.261154597,1,289735.269665281
13208005.76234565,8671557.006837888,5020508.4319585,2277229.779360654,4813800.861411216,1164263.4996986426,3649537.361712573,4660646.261154597,2,421316.2622412251
13208005.76234565,8671557.006837888,5020508.4319585,2277229.779360654,4813800.861411216,1164263.4996986426,3649537.361712573,4660646.261154597,3,473324.7154958306
13208005.76234565,8671557.006837888,5020508.4319585,2277229.779360654,4813800.861411216,1164263.4996986426,3649537.361712573,4660646.261154597,4,374003.26992514054
13208005.76234565,8671557.006837888,5020508.4319585,2277229.779360654,4813800.861411216,1164263.4996986426,3649537.361712573,4660646.261154597,5,468164.9695515204
13208005.76234565,8671557.006837888,5020508.4319585,2277229.779360654,4813800.861411216,1164263.4996986426,3649537.361712573,4660646.261154597,6,363550.00407792977
21420568.557289068,14503571.112263247,6395000.791722796,6315705.770251455,16915766.521924525,4276292.02735415,12639474.494570374,6919335.757243266,1,562286.3555974537
21420568.557289068,14503571.112263247,6395000.791722796,6315705.770251455,16915766.521924525,4276292.02735415,12639474.494570374,6919335.757243266,2,554882.5620239638
21420568.557289068,14503571.112263247,6395000.791722796,6315705.770251455,16915766.521924525,4276292.02735415,12639474.494570374,6919335.757243266,3,565365.9350011955
21420568.557289068,14503571.112263247,6395000.791722796,6315705.770251455,16915766.521924525,4276292.02735415,12639474.494570374,6919335.757243266,4,556779.7449485493
21420568.557289068,14503571.112263247,6395000.791722796,6315705.770251455,16915766.521924525,4276292.02735415,12639474.494570374,6919335.757243266,5,545733.903515214
21420568.557289068,14503571.112263247,6395000.791722796,6315705.770251455,16915766.521924525,4276292.02735415,12639474.494570374,6919335.757243266,6,580856.0517472794
15513697.420692876,12125842.918931127,11397358.467435982,7293499.4943561535,12339515.115645077,5970898.51844798,6368616.597197097,3140835.1824288704,1,248451.88102248718
15513697.420692876,12125842.918931127,11397358.467435982,7293499.4943561535,12339515.115645077,5970898.51844798,6368616.597197097,3140835.1824288704,2,260085.10829925278
15513697.420692876,12125842.918931127,11397358.467435982,7293499.4943561535,12339515.115645077,5970898.51844798,6368616.597197097,3140835.1824288704,3,282919.69166080427
15513697.420692876,12125842.918931127,11397358.467435982,7293499.4943561535,12339515.115645077,5970898.51844798,6368616.597197097,3140835.1824288704,4,261150.98280395597
15513697.420692876,12125842.918931127,11397358.467435982,7293499.4943561535,12339515.115645077,5970898.51844798,6368616.597197097,3140835.1824288704,5,269001.43643470085
15513697.420692876,12125842.918931127,11397358.467435982,7293499.4943561535,12339515.115645077,5970898.51844798,6368616.597197097,3140835.1824288704,6,207854.68342830156
33782208.470761254,26649688.61750933,21741954.830562267,9845833.009486506,42828006.26641073,16614310.269474218,26213695.996936515,7754752.305597533,1,669735.3565656965
33782208.470761254,26649688.61750933,21741954.830562267,9845833.009486506,42828006.26641073,16614310.269474218,26213695.996936515,7754752.305597533,2,633272.8669643488
33782208.470761254,26649688.61750933,21741954.830562267,9845833.009486506,42828006.26641073,16614310.269474218,26213695.996936515,7754752.305597533,3,706012.3114084159
33782208.470761254,26649688.61750933,21741954.830562267,9845833.009486506,42828006.26641073,16614310.269474218,26213695.996936515,7754752.305597533,4,691331.2697208485
33782208.470761254,26649688.61750933,21741954.830562267,9845833.009486506,42828006.26641073,16614310.269474218,26213695.996936515,7754752.305597533,5,804033.9813861029
33782208.470761254,26649688.61750933,21741954.830562267,9845833.009486506,42828006.26641073,16614310.269474218,26213695.996936515,7754752.305597533,6,730475.0074144901
4154304.380754792,2290555.5792588587,2455434.0031990367,432246.05294976244,1464495.0011328952,333175.90522092895,1131319.0959119662,2044701.8705457419,1,163093.42492354737
4154304.380754792,2290555.5792588587,2455434.0031990367,432246.05294976244,1464495.0011328952,333175.90522092895,1131319.0959119662,2044701.8705457419,2,170043.07227209015
4154304.380754792,2290555.5792588587,2455434.0031990367,432246.05294976244,1464495.0011328952,333175.90522092895,1131319.0959119662,2044701.8705457419,3,187897.8406007821
4154304.380754792,2290555.5792588587,2455434.0031990367,432246.05294976244,1464495.0011328952,333175.90522092895,1131319.0959119662,2044701.8705457419,4,169700.22567691474
4154304.380754792,2290555.5792588587,2455434.0031990367,432246.05294976244,1464495.0011328952,333175.90522092895,1131319.0959119662,2044701.8705457419,5,183303.95644771983
4154304.380754792,2290555.5792588587,2455434.0031990367,432246.05294976244,1464495.0011328952,333175.90522092895,1131319.0959119662,2044701.8705457419,6,184898.9435304432
2435506.078529012,2184295.9388092197,1689293.151248795,862282.1081304242,2049382.2919002154,856246.8269719384,1193135.464928277,258661.49344221072,1,22371.288272798694
2435506.078529012,2184295.9388092197,1689293.151248795,862282.1081304242,2049382.2919002154,856246.8269719384,1193135.464928277,258661.49344221072,2,27335.396288085067
2435506.078529012,2184295.9388092197,1689293.151248795,862282.1081304242,2049382.2919002154,856246.8269719384,1193135.464928277,258661.49344221072,3,22263.580552199135
2435506.078529012,2184295.9388092197,1689293.151248795,862282.1081304242,2049382.2919002154,856246.8269719384,1193135.464928277,258661.49344221072,4,22379.228547615217
2435506.078529012,2184295.9388092197,1689293.151248795,862282.1081304242,2049382.2919002154,856246.8269719384,1193135.464928277,258661.49344221072,5,21105.0135800171
2435506.078529012,2184295.9388092197,1689293.151248795,862282.1081304242,2049382.2919002154,856246.8269719384,1193135.464928277,258661.49344221072,6,23552.680284544065
44417839.20574773,33935578.95765249,24038219.646377325,14751684.711626913,64169865.71660771,29207052.488135006,34962813.22847271,10143924.833882822,1,877654.1538073567
44417839.20574773,33935578.95765249,24038219.646377325,14751684.711626913,64169865.71660771,29207052.488135006,34962813.22847271,10143924.833882822,2,913881.5805319763
44417839.20574773,33935578.95765249,24038219.646377325,14751684.711626913,64169865.71660771,29207052.488135006,34962813.22847271,10143924.833882822,3,926715.1555890421
44417839.20574773,33935578.95765249,24038219.646377325,14751684.711626913,64169865.71660771,29207052.488135006,34962813.22847271,10143924.833882822,4,899731.374130426
44417839.20574773,33935578.95765249,24038219.646377325,14751684.711626913,64169865.71660771,29207052.488135006,34962813.22847271,10143924.833882822,5,856352.2836062796
44417839.20574773,33935578.95765249,24038219.646377325,14751684.711626913,64169865.71660771,29207052.488135006,34962813.22847271,10143924.833882822,6,877712.8606733498
28981990.021523647,24149556.14710556,12491988.604082998,12098226.825729618,17896327.983571693,10504240.95743478,7392087.026136912,4481035.6093848245,1,394414.4407173968
28981990.021523647,24149556.14710556,12491988.604082998,12098226.825729618,17896327.983571693,10504240.95743478,7392087.026136912,4481035.6093848245,2,408536.735354476
28981990.021523647,24149556.14710556,12491988.604082998,12098226.825729618,17896327.983571693,10504240.95743478,7392087.026136912,4481035.6093848245,3,361262.9761213135
28981990.021523647,24149556.14710556,12491988.604082998,12098226.825729618,17896327.983571693,10504240.95743478,7392087.026136912,4481035.6093848245,4,393025.613934339
28981990.021523647,24149556.14710556,12491988.604082998,12098226.825729618,17896327.983571693,10504240.95743478,7392087.026136912,4481035.6093848245,5,404375.87227379374
28981990.021523647,24149556.14710556,12491988.604082998,12098226.825729618,17896327.983571693,10504240.95743478,7392087.026136912,4481035.6093848245,6,412891.34002266446
44202761.69862506,33795961.44446835,24579701.781261943,14792722.979888532,56370472.24188494,29545706.855795793,26824765.386089146,10235099.775929196,1,829615.2508040927
44202761.69862506,33795961.44446835,24579701.781261943,14792722.979888532,56370472.24188494,29545706.855795793,26824765.386089146,10235099.775929196,2,762325.9977304019
44202761.69862506,33795961.44446835,24579701.781261943,14792722.979888532,56370472.24188494,29545706.855795793,26824765.386089146,10235099.775929196,3,794190.2235351
44202761.69862506,33795961.44446835,24579701.781261943,14792722.979888532,56370472.24188494,29545706.855795793,26824765.386089146,10235099.775929196,4,881457.9863127428
44202761.69862506,33795961.44446835,24579701.781261943,14792722.979888532,56370472.24188494,29545706.855795793,26824765.386089146,10235099.775929196,5,718975.6868161852
44202761.69862506,33795961.44446835,24579701.781261943,14792722.979888532,56370472.24188494,29545706.855795793,26824765.386089146,10235099.775929196,6,801656.0565292442
1155780.161541322,1049415.7926823685,197379.38312853177,174096.10170648535,674443.5066981744,362405.9022726916,312037.6044254828,98860.45071855426,1,8638.766681742565
1155780.161541322,1049415.7926823685,197379.38312853177,174096.10170648535,674443.5066981744,362405.9022726916,312037.6044254828,98860.45071855426,2,9502.048646148132
1155780.161541322,1049415.7926823685,197379.38312853177,174096.10170648535,674443.5066981744,362405.9022726916,312037.6044254828,98860.45071855426,3,10857.117132615265
1155780.161541322,1049415.7926823685,197379.38312853177,174096.10170648535,674443.5066981744,362405.9022726916,312037.6044254828,98860.45071855426,4,8495.6356707769
1155780.161541322,1049415.7926823685,197379.38312853177,174096.10170648535,674443.5066981744,362405.9022726916,312037.6044254828,98860.45071855426,5,7891.871996821049
1155780.161541322,1049415.7926823685,197379.38312853177,174096.10170648535,674443.5066981744,362405.9022726916,312037.6044254828,98860.45071855426,6,7708.515661303727
4546614.427825401,4171634.7688746103,808289.2300988843,685123.1322159714,2473818.094033297,814718.1424740393,1659099.9515592577,370371.78124773875,1,24265.05531526135
4546614.427825401,4171634.7688746103,808289.2300988843,685123.1322159714,2473818.094033297,814718.1424740393,1659099.9515592577,370371.78124773875,2,27979.90059810111
4546614.427825401,4171634.7688746103,808289.2300988843,685123.1322159714,2473818.094033297,814718.1424740393,1659099.9515592577,370371.78124773875,3,29483.993996610443
4546614.427825401,4171634.7688746103,808289.2300988843,685123.1322159714,2473818.094033297,814718.1424740393,1659099.9515592577,370371.78124773875,4,32420.867904835577
4546614.427825401,4171634.7688746103,808289.2300988843,685123.1322159714,2473818.094033297,814718.1424740393,1659099.9515592577,370371.78124773875,5,27150.48002600238
4546614.427825401,4171634.7688746103,808289.2300988843,685123.1322159714,2473818.094033297,814718.1424740393,1659099.9515592577,370371.78124773875,6,29255.52505924271
8787876.578547187,6676333.549107041,6373212.255197932,3358280.259789445,8327691.593420855,3176129.042105257,5151562.551315598,2114846.7817185787,1,175005.56269381175
8787876.578547187,6676333.549107041,6373212.255197932,3358280.259789445,8327691.593420855,3176129.042105257,5151562.551315598,2114846.7817185787,2,164599.4759087429
8787876.578547187,6676333.549107041,6373212.255197932,3358280.259789445,8327691.593420855,3176129.042105257,5151562.551315598,2114846.7817185787,3,204348.43612596454
8787876.578547187,6676333.549107041,6373212.255197932,3358280.259789445,8327691.593420855,3176129.042105257,5151562.551315598,2114846.7817185787,4,170800.75399367456
8787876.578547187,6676333.549107041,6373212.255197932,3358280.259789445,8327691.593420855,3176129.042105257,5151562.551315598,2114846.7817185787,5,191762.03619983673
8787876.578547187,6676333.549107041,6373212.255197932,3358280.259789445,8327691.593420855,3176129.042105257,5151562.551315598,2114846.7817185787,6,130231.4240505849
3740037.208568052,2791454.6665688264,1685339.6448129672,897397.2945694136,2322697.0468266085,803048.2016001812,1519648.8452264273,970985.1917643839,1,75688.69837590896
3740037.208568052,2791454.6665688264,1685339.6448129672,897397.2945694136,2322697.0468266085,803048.2016001812,1519648.8452264273,970985.1917643839,2,76641.91753642754
3740037.208568052,2791454.6665688264,1685339.6448129672,897397.2945694136,2322697.0468266085,803048.2016001812,1519648.8452264273,970985.1917643839,3,88411.20162199452
3740037.208568052,2791454.6665688264,1685339.6448129672,897397.2945694136,2322697.0468266085,803048.2016001812,1519648.8452264273,970985.1917643839,4,90204.61569332353
3740037.208568052,2791454.6665688264,1685339.6448129672,897397.2945694136,2322697.0468266085,803048.2016001812,1519648.8452264273,970985.1917643839,5,92598.88701003238
3740037.208568052,2791454.6665688264,1685339.6448129672,897397.2945694136,2322697.0468266085,803048.2016001812,1519648.8452264273,970985.1917643839,6,81210.53812812631
45473597.60669297,30875621.572014414,17249002.073787004,10670078.622600114,66078763.95090713,24210484.88134225,41868279.06956488,15086064.195550939,1,1118934.8837688596
45473597.60669297,30875621.572014414,17249002.073787004,10670078.622600114,66078763.95090713,24210484.88134225,41868279.06956488,15086064.195550939,2,1407466.6167297482
45473597.60669297,30875621.572014414,17249002.073787004,10670078.622600114,66078763.95090713,24210484.88134225,41868279.06956488,15086064.195550939,3,1204982.8387833224
45473597.60669297,30875621.572014414,17249002.073787004,10670078.622600114,66078763.95090713,24210484.88134225,41868279.06956488,15086064.195550939,4,1386816.7703362897
45473597.60669297,30875621.572014414,17249002.073787004,10670078.622600114,66078763.95090713,24210484.88134225,41868279.06956488,15086064.195550939,5,1349633.7782341382
45473597.60669297,30875621.572014414,17249002.073787004,10670078.622600114,66078763.95090713,24210484.88134225,41868279.06956488,15086064.195550939,6,1320484.3189240494
31261575.364088573,26692406.233972732,19123335.507349305,13257310.624548227,25078612.750331637,11353618.871704545,13724993.878627092,4469892.523487987,1,308391.7546399612
31261575.364088573,26692406.233972732,19123335.507349305,13257310.624548227,25078612.750331637,11353618.871704545,13724993.878627092,4469892.523487987,2,364705.29223147075
31261575.364088573,26692406.233972732,19123335.507349305,13257310.624548227,25078612.750331637,11353618.871704545,13724993.878627092,4469892.523487987,3,397883.584696669
31261575.364088573,26692406.233972732,19123335.507349305,13257310.624548227,25078612.750331637,11353618.871704545,13724993.878627092,4469892.523487987,4,459673.8075336573
31261575.364088573,26692406.233972732,19123335.507349305,13257310.624548227,25078612.750331637,11353618.871704545,13724993.878627092,4469892.523487987,5,430161.9132003979
31261575.364088573,26692406.233972732,19123335.507349305,13257310.624548227,25078612.750331637,11353618.871704545,13724993.878627092,4469892.523487987,6,453813.01865785057
8468454.631577224,5781081.626750268,4056798.544131171,1920219.0183142547,4198036.947601008,1111242.3815850376,3086794.566015971,2887826.4181883344,1,210819.64203228208
8468454.631577224,5781081.626750268,4056798.544131171,1920219.0183142547,4198036.947601008,1111242.3815850376,3086794.566015971,2887826.4181883344,2,202856.01466647556
8468454.631577224,5781081.626750268,4056798.544131171,1920219.0183142547,4198036.947601008,1111242.3815850376,3086794.566015971,2887826.4181883344,3,229192.157580862
8468454.631577224,5781081.626750268,4056798.544131171,1920219.0183142547,4198036.947601008,1111242.3815850376,3086794.566015971,2887826.4181883344,4,283275.48818601004
8468454.631577224,5781081.626750268,4056798.544131171,1920219.0183142547,4198036.947601008,1111242.3815850376,3086794.566015971,2887826.4181883344,5,240556.4138111037
8468454.631577224,5781081.626750268,4056798.544131171,1920219.0183142547,4198036.947601008,1111242.3815850376,3086794.566015971,2887826.4181883344,6,278536.53756080905
1250920.459864984,981834.4162609658,363013.7409800243,276775.373998721,773056.8154930479,252236.14763153705,520820.6678615109,260538.16037966014,1,21579.578456557905
1250920.459864984,981834.4162609658,363013.7409800243,276775.373998721,773056.8154930479,252236.14763153705,520820.6678615109,260538.16037966014,2,21231.486750539996
1250920.459864984,981834.4162609658,363013.7409800243,276775.373998721,773056.8154930479,252236.14763153705,520820.6678615109,260538.16037966014,3,22474.648541889685
1250920.459864984,981834.4162609658,363013.7409800243,276775.373998721,773056.8154930479,252236.14763153705,520820.6678615109,260538.16037966014,4,26071.443262516324
1250920.459864984,981834.4162609658,363013.7409800243,276775.373998721,773056.8154930479,252236.14763153705,520820.6678615109,260538.16037966014,5,31307.31314595647
1250920.459864984,981834.4162609658,363013.7409800243,276775.373998721,773056.8154930479,252236.14763153705,520820.6678615109,260538.16037966014,6,21120.797140471896
3655180.2160679256,2862203.587035638,1002348.4319279558,564406.0909254804,2801127.5917245117,1033044.6868383217,1768082.9048861898,801700.3237196716,1,69814.40049518841
3655180.2160679256,2862203.587035638,1002348.4319279558,564406.0909254804,2801127.5917245117,1033044.6868383217,1768082.9048861898,801700.3237196716,2,72584.65720217305
3655180.2160679256,2862203.587035638,1002348.4319279558,564406.0909254804,2801127.5917245117,1033044.6868383217,1768082.9048861898,801700.3237196716,3,76512.37852733207
3655180.2160679256,2862203.587035638,1002348.4319279558,564406.0909254804,2801127.5917245117,1033044.6868383217,1768082.9048861898,801700.3237196716,4,103351.76840439493
3655180.2160679256,2862203.587035638,1002348.4319279558,564406.0909254804,2801127.5917245117,1033044.6868383217,1768082.9048861898,801700.3237196716,5,63160.77256955149
3655180.2160679256,2862203.587035638,1002348.4319279558,564406.0909254804,2801127.5917245117,1033044.6868383217,1768082.9048861898,801700.3237196716,6,53745.37541427051
7250069.601611502,5579790.357491295,1463596.6504686284,1948289.1810264625,5051015.743015572,1015390.5506102424,4035625.19240533,1773389.0785655812,1,154107.5037577486
7250069.601611502,5579790.357491295,1463596.6504686284,1948289.1810264625,5051015.743015572,1015390.5506102424,4035625.19240533,1773389.0785655812,2,150382.67909544276
7250069.601611502,5579790.357491295,1463596.6504686284,1948289.1810264625,5051015.743015572,1015390.5506102424,4035625.19240533,1773389.0785655812,3,162081.8053358551
7250069.601611502,5579790.357491295,1463596.6504686284,1948289.1810264625,5051015.743015572,1015390.5506102424,4035625.19240533,1773389.0785655812,4,164142.78768928713
7250069.601611502,5579790.357491295,1463596.6504686284,1948289.1810264625,5051015.743015572,1015390.5506102424,4035625.19240533,1773389.0785655812,5,142243.05203957274
7250069.601611502,5579790.357491295,1463596.6504686284,1948289.1810264625,5051015.743015572,1015390.5506102424,4035625.19240533,1773389.0785655812,6,138345.02282208385
12180755.999351054,9480964.828467397,5138126.213448774,4067021.1068488983,5948172.515836755,1210677.2602477153,4737495.25558904,2566960.7549768747,1,200623.2582844312
12180755.999351054,9480964.828467397,5138126.213448774,4067021.1068488983,5948172.515836755,1210677.2602477153,4737495.25558904,2566960.7549768747,2,204235.06806674646
12180755.999351054,9480964.828467397,5138126.213448774,4067021.1068488983,5948172.515836755,1210677.2602477153,4737495.25558904,2566960.7549768747,3,187465.01824954737
12180755.999351054,9480964.828467397,5138126.213448774,4067021.1068488983,5948172.515836755,1210677.2602477153,4737495.25558904,2566960.7549768747,4,178925.2224456406
12180755.999351054,9480964.828467397,5138126.213448774,4067021.1068488983,5948172.515836755,1210677.2602477153,4737495.25558904,2566960.7549768747,5,200386.14551463397
12180755.999351054,9480964.828467397,5138126.213448774,4067021.1068488983,5948172.515836755,1210677.2602477153,4737495.25558904,2566960.7549768747,6,223600.23611959803
9735128.80402078,6935912.449297629,4789131.919628749,1631742.3199510314,3288674.2758509032,463245.5550656685,2825428.7207852346,2694719.3713968126,1,242225.58882007483
9735128.80402078,6935912.449297629,4789131.919628749,1631742.3199510314,3288674.2758509032,463245.5550656685,2825428.7207852346,2694719.3713968126,2,211021.33112905402
9735128.80402078,6935912.449297629,4789131.919628749,1631742.3199510314,3288674.2758509032,463245.5550656685,2825428.7207852346,2694719.3713968126,3,235030.22021515557
9735128.80402078,6935912.449297629,4789131.919628749,1631742.3199510314,3288674.2758509032,463245.5550656685,2825428.7207852346,2694719.3713968126,4,211595.11077391912
9735128.80402078,6935912.449297629,4789131.919628749,1631742.3199510314,3288674.2758509032,463245.5550656685,2825428.7207852346,2694719.3713968126,5,231966.09504877712
9735128.80402078,6935912.449297629,4789131.919628749,1631742.3199510314,3288674.2758509032,463245.5550656685,2825428.7207852346,2694719.3713968126,6,253449.68411223462
14482901.075401215,11906157.551901253,3860323.2757821623,3457027.1535485797,7079059.4376191385,2283794.3653720473,4795265.072247092,2905121.307153905,1,242887.4523419365
14482901.075401215,11906157.551901253,3860323.2757821623,3457027.1535485797,7079059.4376191385,2283794.3653720473,4795265.072247092,2905121.307153905,2,222346.9767167992
14482901.075401215,11906157.551901253,3860323.2757821623,3457027.1535485797,7079059.4376191385,2283794.3653720473,4795265.072247092,2905121.307153905,3,254958.39442676993
14482901.075401215,11906157.551901253,3860323.2757821623,3457027.1535485797,7079059.4376191385,2283794.3653720473,4795265.072247092,2905121.307153905,4,252037.66198316994
14482901.075401215,11906157.551901253,3860323.2757821623,3457027.1535485797,7079059.4376191385,2283794.3653720473,4795265.072247092,2905121.307153905,5,243368.2690110328
14482901.075401215,11906157.551901253,3860323.2757821623,3457027.1535485797,7079059.4376191385,2283794.3653720473,4795265.072247092,2905121.307153905,6,197969.9929246682
19454889.123224724,15157744.317004193,5870380.675325578,4628080.353427344,14110179.441190807,4092780.530986208,10017398.910204599,4292881.641722847,1,372088.0505289017
19454889.123224724,15157744.317004193,5870380.675325578,4628080.353427344,14110179.441190807,4092780.530986208,10017398.910204599,4292881.641722847,2,400835.9793326088
19454889.123224724,15157744.317004193,5870380.675325578,4628080.353427344,14110179.441190807,4092780.530986208,10017398.910204599,4292881.641722847,3,403008.7715657673
19454889.123224724,15157744.317004193,5870380.675325578,4628080.353427344,14110179.441190807,4092780.530986208,10017398.910204599,4292881.641722847,4,360986.31093944114
19454889.123224724,15157744.317004193,5870380.675325578,4628080.353427344,14110179.441190807,4092780.530986208,10017398.910204599,4292881.641722847,5,315565.8427743731
19454889.123224724,15157744.317004193,5870380.675325578,4628080.353427344,14110179.441190807,4092780.530986208,10017398.910204599,4292881.641722847,6,346786.3697810586
32229982.78508771,25222389.592106566,20385964.434059177,8734220.643713705,34790719.573120706,12138540.825021887,22652178.74809882,7790861.397175087,1,606912.0936742555
32229982.78508771,25222389.592106566,20385964.434059177,8734220.643713705,34790719.573120706,12138540.825021887,22652178.74809882,7790861.397175087,2,706217.5177076976
32229982.78508771,25222389.592106566,20385964.434059177,8734220.643713705,34790719.573120706,12138540.825021887,22652178.74809882,7790861.397175087,3,579233.9768225612
32229982.78508771,25222389.592106566,20385964.434059177,8734220.643713705,34790719.573120706,12138540.825021887,22652178.74809882,7790861.397175087,4,702011.3814110134
32229982.78508771,25222389.592106566,20385964.434059177,8734220.643713705,34790719.573120706,12138540.825021887,22652178.74809882,7790861.397175087,5,724964.0154353675
32229982.78508771,25222389.592106566,20385964.434059177,8734220.643713705,34790719.573120706,12138540.825021887,22652178.74809882,7790861.397175087,6,542035.0369361993
863248.953205493,733108.8316286592,165004.70708271762,179947.31450264042,455940.10541815276,163487.66055582324,292452.4448623295,127235.55339807004,1,7782.99145562668
863248.953205493,733108.8316286592,165004.70708271762,179947.31450264042,455940.10541815276,163487.66055582324,292452.4448623295,127235.55339807004,2,9151.547144035861
863248.953205493,733108.8316286592,165004.70708271762,179947.31450264042,455940.10541815276,163487.66055582324,292452.4448623295,127235.55339807004,3,10718.382052606119
863248.953205493,733108.8316286592,165004.70708271762,179947.31450264042,455940.10541815276,163487.66055582324,292452.4448623295,127235.55339807004,4,11497.978125187523
863248.953205493,733108.8316286592,165004.70708271762,179947.31450264042,455940.10541815276,163487.66055582324,292452.4448623295,127235.55339807004,5,12713.19742302053
863248.953205493,733108.8316286592,165004.70708271762,179947.31450264042,455940.10541815276,163487.66055582324,292452.4448623295,127235.55339807004,6,12965.448222752551
5774515.916180279,4300144.4994000085,2381132.192998299,1744026.9693856991,4099265.8860365134,972776.8915188616,3126488.994517652,1494255.912008552,1,117009.31998759838
5774515.916180279,4300144.4994000085,2381132.192998299,1744026.9693856991,4099265.8860365134,972776.8915188616,3126488.994517652,1494255.912008552,2,125634.24250655153
5774515.916180279,4300144.4994000085,2381132.192998299,1744026.9693856991,4099265.8860365134,972776.8915188616,3126488.994517652,1494255.912008552,3,153281.1750178574
5774515.916180279,4300144.4994000085,2381132.192998299,1744026.9693856991,4099265.8860365134,972776.8915188616,3126488.994517652,1494255.912008552,4,172763.51976743253
5774515.916180279,4300144.4994000085,2381132.192998299,1744026.9693856991,4099265.8860365134,972776.8915188616,3126488.994517652,1494255.912008552,5,100796.47183153204
5774515.916180279,4300144.4994000085,2381132.192998299,1744026.9693856991,4099265.8860365134,972776.8915188616,3126488.994517652,1494255.912008552,6,119820.043235991
4197578.461101507,3324613.7128139148,1758235.9163635443,707853.8724447694,2860185.2591192056,668187.7000301236,2191997.5590890823,930862.5311505157,1,61251.25974821673
4197578.461101507,3324613.7128139148,1758235.9163635443,707853.8724447694,2860185.2591192056,668187.7000301236,2191997.5590890823,930862.5311505157,2,86005.68365755677
4197578.461101507,3324613.7128139148,1758235.9163635443,707853.8724447694,2860185.2591192056,668187.7000301236,2191997.5590890823,930862.5311505157,3,63708.0957569404
4197578.461101507,3324613.7128139148,1758235.9163635443,707853.8724447694,2860185.2591192056,668187.7000301236,2191997.5590890823,930862.5311505157,4,64350.321303132805
4197578.461101507,3324613.7128139148,1758235.9163635443,707853.8724447694,2860185.2591192056,668187.7000301236,2191997.5590890823,930862.5311505157,5,88022.81762980213
4197578.461101507,3324613.7128139148,1758235.9163635443,707853.8724447694,2860185.2591192056,668187.7000301236,2191997.5590890823,930862.5311505157,6,89285.61278950199
12266620.618873753,10674886.248749387,8595714.702103699,5804041.1288599875,12414606.775058424,6288800.056930537,6125806.718127887,1680474.0950698392,1,182481.4586191806
12266620.618873753,10674886.248749387,8595714.702103699,5804041.1288599875,12414606.775058424,6288800.056930537,6125806.718127887,1680474.0950698392,2,153876.89513748736
12266620.618873753,10674886.248749387,8595714.702103699,5804041.1288599875,12414606.775058424,6288800.056930537,6125806.718127887,1680474.0950698392,3,151980.79709065557
